segment_id,meeting_id,speaker_id,dact_id,word,start_time,end_time,dialogue_act_type,dialogue_act_gloss,dialogue_act_category,event_type,pair_id,pair_type,pair_type_gloss,target_speaker_id,target_dact_id,audio,video,lip_video
ES2006d-C-124.26-126.19-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.27,<laugh>,124.256,126.191,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-C-124.26-126.19-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-C-124.26-126.19-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-C-124.26-126.19-laughter_lip.mp4
ES2006d-C-130.45-131.77-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.28,<laugh>,130.448,131.774,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/ES2006d-C-130.45-131.77-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/ES2006d-C-130.45-131.77-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/lip_segments/ES2006d-C-130.45-131.77-laughter_lip.mp4
ES2006d-C-212.01-214.14-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.39,<laugh>,212.011,214.14,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2006d-C-212.01-214.14-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2006d-C-212.01-214.14-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/ES2006d-C-212.01-214.14-laughter_lip.mp4
ES2006d-C-354.44-355.57-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.59,<laugh>,354.443,355.571,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2006d-C-354.44-355.57-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2006d-C-354.44-355.57-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2006d-C-354.44-355.57-laughter_lip.mp4
ES2006d-C-361.92-362.10-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.61,<laugh>,361.92,362.098,inf,Inform,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-C-361.92-362.10-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-C-361.92-362.10-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-C-361.92-362.10-laughter_lip.mp4
ES2006d-C-363.51-365.04-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.62,<laugh>,363.511,365.043,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-C-363.51-365.04-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-C-363.51-365.04-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-C-363.51-365.04-laughter_lip.mp4
ES2006d-C-374.02-375.50-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.64,<laugh>,374.024,375.505,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2006d-C-374.02-375.50-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2006d-C-374.02-375.50-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/ES2006d-C-374.02-375.50-laughter_lip.mp4
ES2006d-C-418.45-418.64-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.72,<laugh>,418.45,418.638,sug,Suggest,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2006d-C-418.45-418.64-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2006d-C-418.45-418.64-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2006d-C-418.45-418.64-laughter_lip.mp4
ES2006d-C-750.50-752.44-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.118,<laugh>,750.496,752.44,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2006d-C-750.50-752.44-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2006d-C-750.50-752.44-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2006d-C-750.50-752.44-laughter_lip.mp4
ES2006d-C-805.10-805.87-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.130,<laugh>,805.1,805.872,bck,Backchannel,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-C-805.10-805.87-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-C-805.10-805.87-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-C-805.10-805.87-laughter_lip.mp4
ES2006d-C-822.66-824.36-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.131,<laugh>,822.657,824.357,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-C-822.66-824.36-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-C-822.66-824.36-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-C-822.66-824.36-laughter_lip.mp4
ES2006d-C-952.64-953.81-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.156,<laugh>,952.638,953.807,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2006d-C-952.64-953.81-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2006d-C-952.64-953.81-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2006d-C-952.64-953.81-laughter_lip.mp4
ES2006d-C-963.25-964.44-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.159,<laugh>,963.248,964.436,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-C-963.25-964.44-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-C-963.25-964.44-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-C-963.25-964.44-laughter_lip.mp4
ES2006d-C-965.72-967.61-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.160,<laugh>,965.721,967.611,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-C-965.72-967.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-C-965.72-967.61-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-C-965.72-967.61-laughter_lip.mp4
ES2006d-C-971.81-972.79-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.161,<laugh>,971.808,972.788,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/ES2006d-C-971.81-972.79-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/ES2006d-C-971.81-972.79-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/lip_segments/ES2006d-C-971.81-972.79-laughter_lip.mp4
ES2006d-C-1184.56-1184.61-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.211,<laugh>,1184.56,1184.608,sug,Suggest,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-C-1184.56-1184.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-C-1184.56-1184.61-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-C-1184.56-1184.61-laughter_lip.mp4
ES2006d-C-1633.94-1634.13-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.307,<laugh>,1633.94,1634.128,inf,Inform,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2006d-C-1633.94-1634.13-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2006d-C-1633.94-1634.13-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2006d-C-1633.94-1634.13-laughter_lip.mp4
ES2006d-C-1636.05-1640.96-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.308,<laugh>,1636.048,1640.96,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-C-1636.05-1640.96-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-C-1636.05-1640.96-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-C-1636.05-1640.96-laughter_lip.mp4
ES2006d-C-1654.58-1654.85-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.311,<laugh>,1654.58,1654.848,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-C-1654.58-1654.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-C-1654.58-1654.85-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-C-1654.58-1654.85-laughter_lip.mp4
ES2006d-C-1775.58-1775.83-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.345,<laugh>,1775.58,1775.834,bck,Backchannel,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2006d-C-1775.58-1775.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2006d-C-1775.58-1775.83-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/ES2006d-C-1775.58-1775.83-laughter_lip.mp4
ES2006d-C-1784.17-1785.33-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.347,<laugh>,1784.175,1785.329,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2006d-C-1784.17-1785.33-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2006d-C-1784.17-1785.33-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2006d-C-1784.17-1785.33-laughter_lip.mp4
ES2006d-C-1793.74-1794.04-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.349,<laugh>,1793.74,1794.039,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-C-1793.74-1794.04-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-C-1793.74-1794.04-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-C-1793.74-1794.04-laughter_lip.mp4
ES2006d-C-1795.66-1796.55-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.350,<laugh>,1795.661,1796.551,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2006d-C-1795.66-1796.55-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2006d-C-1795.66-1796.55-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2006d-C-1795.66-1796.55-laughter_lip.mp4
ES2006d-C-1797.94-1799.09-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.351,<laugh>,1797.936,1799.087,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2006d-C-1797.94-1799.09-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2006d-C-1797.94-1799.09-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2006d-C-1797.94-1799.09-laughter_lip.mp4
ES2006d-C-1879.96-1881.76-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.372,<laugh>,1879.959,1881.758,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2006d-C-1879.96-1881.76-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2006d-C-1879.96-1881.76-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2006d-C-1879.96-1881.76-laughter_lip.mp4
ES2006d-C-1920.51-1920.60-laughter,ES2006d,C,ES2006d.C.dialog-act.s9553330.382,<laugh>,1920.51,1920.598,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2006d-C-1920.51-1920.60-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2006d-C-1920.51-1920.60-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2006d-C-1920.51-1920.60-laughter_lip.mp4
ES2003d-D-89.25-90.26-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.1,<laugh>,89.252,90.259,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2003d-D-89.25-90.26-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2003d-D-89.25-90.26-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2003d-D-89.25-90.26-laughter_lip.mp4
ES2003d-D-296.50-296.77-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.10,<laugh>,296.5,296.767,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2003d-D-296.50-296.77-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2003d-D-296.50-296.77-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2003d-D-296.50-296.77-laughter_lip.mp4
ES2003d-D-865.94-869.30-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.15,<laugh>,865.936,869.304,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2003d-D-865.94-869.30-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2003d-D-865.94-869.30-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/ES2003d-D-865.94-869.30-laughter_lip.mp4
ES2003d-D-954.02-956.16-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.21,<laugh>,954.016,956.162,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2003d-D-954.02-956.16-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2003d-D-954.02-956.16-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2003d-D-954.02-956.16-laughter_lip.mp4
ES2003d-D-1491.98-1493.93-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.54,<laugh>,1491.984,1493.928,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2003d-D-1491.98-1493.93-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2003d-D-1491.98-1493.93-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2003d-D-1491.98-1493.93-laughter_lip.mp4
ES2003d-D-1534.52-1534.74-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.58,<laugh>,1534.52,1534.736,sug,Suggest,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2003d-D-1534.52-1534.74-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2003d-D-1534.52-1534.74-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2003d-D-1534.52-1534.74-laughter_lip.mp4
ES2003d-D-1600.47-1602.10-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.65,<laugh>,1600.473,1602.096,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2003d-D-1600.47-1602.10-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2003d-D-1600.47-1602.10-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/ES2003d-D-1600.47-1602.10-laughter_lip.mp4
ES2003d-D-1719.82-1722.21-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.70,<laugh>,1719.824,1722.208,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2003d-D-1719.82-1722.21-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2003d-D-1719.82-1722.21-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2003d-D-1719.82-1722.21-laughter_lip.mp4
ES2003d-D-1861.08-1862.62-laughter,ES2003d,D,ES2003d.D.dialog-act.vkaraisk.90,<laugh>,1861.081,1862.615,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2003d-D-1861.08-1862.62-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2003d-D-1861.08-1862.62-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2003d-D-1861.08-1862.62-laughter_lip.mp4
TS3011a-A-454.29-454.61-laughter,TS3011a,A,TS3011a.A.dialog-act.dharshi.103,<laugh>,454.29,454.608,stl,Stall,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/TS3011a-A-454.29-454.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/TS3011a-A-454.29-454.61-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/TS3011a-A-454.29-454.61-laughter_lip.mp4
TS3011a-A-894.75-895.09-laughter,TS3011a,A,TS3011a.A.dialog-act.dharshi.152,<laugh>,894.752,895.088,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3011a-A-894.75-895.09-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3011a-A-894.75-895.09-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/TS3011a-A-894.75-895.09-laughter_lip.mp4
TS3011a-A-1324.62-1327.28-laughter,TS3011a,A,TS3011a.A.dialog-act.dharshi.214,<laugh>,1324.624,1327.28,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3011a-A-1324.62-1327.28-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3011a-A-1324.62-1327.28-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/TS3011a-A-1324.62-1327.28-laughter_lip.mp4
IS1002d-D-791.68-793.06-laughter,IS1002d,D,IS1002d.D.dialog-act.dharshi.85,<laugh>,791.681,793.059,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1002d-D-791.68-793.06-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1002d-D-791.68-793.06-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/IS1002d-D-791.68-793.06-laughter_lip.mp4
IS1002d-D-891.34-893.86-laughter,IS1002d,D,IS1002d.D.dialog-act.dharshi.89,<laugh>,891.344,893.861,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1002d-D-891.34-893.86-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1002d-D-891.34-893.86-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/IS1002d-D-891.34-893.86-laughter_lip.mp4
IS1002d-D-1113.29-1113.47-laughter,IS1002d,D,IS1002d.D.dialog-act.dharshi.105,<laugh>,1113.29,1113.472,be.pos,Be-Positive,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1002d-D-1113.29-1113.47-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1002d-D-1113.29-1113.47-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/IS1002d-D-1113.29-1113.47-laughter_lip.mp4
IS1002d-D-1114.79-1118.15-laughter,IS1002d,D,IS1002d.D.dialog-act.dharshi.106,<laugh>,1114.787,1118.153,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/IS1002d-D-1114.79-1118.15-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/IS1002d-D-1114.79-1118.15-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/IS1002d-D-1114.79-1118.15-laughter_lip.mp4
IS1002d-D-1128.10-1131.64-laughter,IS1002d,D,IS1002d.D.dialog-act.dharshi.107,<laugh>,1128.096,1131.638,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/IS1002d-D-1128.10-1131.64-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/IS1002d-D-1128.10-1131.64-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/IS1002d-D-1128.10-1131.64-laughter_lip.mp4
